GHI,Temperature,Relative Humidity,Solar Zenith Angle,Cloud Type,Clearsky GHI,Power_MW
0.0,20.25,76.295,99.445,0.0,0.0,25.3
15.5,20.6,75.39500000000001,89.075,0.0,15.5,23.9
143.0,21.450000000000003,74.44,78.025,0.0,143.0,21.2
327.5,22.900000000000002,64.965,66.49000000000001,0.0,327.5,6.1
518.5,25.15,56.754999999999995,54.695,0.0,518.5,7.9
690.5,27.700000000000003,47.525000000000006,42.945,0.0,690.5,4.1
830.5,29.5,42.379999999999995,31.740000000000002,0.0,830.5,0.0
917.0,30.550000000000004,40.185,22.345,0.0,917.0,0.0
948.5,31.0,39.644999999999996,18.09,0.0,948.5,0.0
925.0,31.200000000000003,38.99,22.064999999999998,0.0,925.0,0.0
842.5,30.85,39.075,31.35,0.0,842.5,0.0
710.0,29.700000000000003,40.945,42.519999999999996,0.0,710.0,0.0
540.0,27.950000000000003,44.465,54.27,0.0,540.0,0.0
347.5,25.6,50.510000000000005,66.075,0.0,347.5,0.0
156.0,22.700000000000003,60.685,77.64500000000001,0.5,156.0,0.0
13.0,20.3,71.815,88.74000000000001,1.5,18.5,0.0
0.0,18.35,80.71000000000001,115.61,0.0,0.0,3.7
0.0,18.1,82.255,120.485,0.0,0.0,10.1
0.0,17.75,83.68,122.255,1.0,0.0,16.0
0.0,17.450000000000003,84.50999999999999,120.64000000000001,0.0,0.0,20.5
0.0,17.25,85.215,115.89,0.0,0.0,22.6
0.0,17.05,86.25999999999999,108.64500000000001,0.0,0.0,24.3
0.0,17.1,86.18,99.6,0.0,0.0,24.3
15.5,17.6,83.785,89.21000000000001,0.0,15.5,22.7
145.0,18.950000000000003,78.215,78.15,0.0,145.0,20.8
332.0,20.800000000000004,72.225,66.61,0.5,332.0,11.4
525.5,23.1,65.815,54.81,0.0,525.5,6.1
699.5,25.400000000000002,59.095,43.07,0.0,699.5,3.0
842.5,27.25,53.05,31.88,0.0,842.5,0.0
931.5,28.5,48.425,22.525,0.0,931.5,0.0
964.0,29.1,45.22,18.295,0.0,964.0,0.0
934.5,29.0,44.995000000000005,22.240000000000002,0.0,934.5,0.0
854.0,28.550000000000004,45.575,31.485,0.0,854.0,0.0
722.5,27.75,46.89,42.635000000000005,0.0,722.5,0.0
552.5,26.65,49.075,54.38,0.0,552.5,0.0
358.5,24.950000000000003,53.715,66.195,0.0,358.5,0.0
163.0,22.65,62.59,77.76,0.5,163.0,0.0
20.0,20.35,73.12,88.875,0.0,20.0,0.0
0.0,17.700000000000003,80.87,115.805,1.0,0.0,2.8
0.0,17.35,81.685,120.69,0.0,0.0,8.8
0.0,17.15,82.33000000000001,122.47,0.0,0.0,14.6
0.0,16.950000000000003,83.42,120.845,0.0,0.0,18.1
0.0,16.700000000000003,85.08000000000001,116.08500000000001,0.0,0.0,16.8
0.0,16.450000000000003,86.83500000000001,108.82,0.0,0.0,17.8
0.0,16.4,87.42500000000001,99.755,0.5,0.0,7.2
15.5,16.950000000000003,84.875,89.355,0.0,15.5,5.2
147.0,18.35,78.66499999999999,78.28,1.0,147.0,4.2
293.5,20.35,70.745,66.73,1.5,340.5,12.3
538.0,22.450000000000003,63.14,54.93,0.0,538.0,10.9
716.0,24.450000000000003,56.66,43.19500000000001,0.0,716.0,4.4
859.0,26.1,51.6,32.025,0.0,859.0,0.0
951.5,27.25,47.82,22.705,0.0,951.5,0.0
986.5,27.75,45.43000000000001,18.509999999999998,0.0,986.5,0.0
963.5,27.700000000000003,44.379999999999995,22.42,0.0,963.5,0.0
878.5,27.25,44.355000000000004,31.625,0.0,878.5,0.0
742.0,26.55,44.96,42.76,0.0,742.0,0.0
563.5,25.300000000000004,47.645,54.495000000000005,0.0,563.5,0.0
362.0,23.55,53.385000000000005,66.31,0.0,362.0,0.0
162.0,21.300000000000004,63.32,77.89,0.0,162.0,0.0
19.0,19.200000000000003,74.46000000000001,89.01,0.0,19.0,0.0
0.0,17.1,83.8,116.0,0.0,0.0,3.5
0.0,16.8,84.89500000000001,120.9,0.0,0.0,9.8
0.0,16.4,86.92,122.685,0.0,0.0,16.2
0.0,16.05,89.08500000000001,121.055,0.5,0.0,20.7
0.0,15.75,91.035,116.28,0.0,0.0,24.1
0.0,15.55,92.275,108.995,2.0,0.0,25.9
0.0,15.5,92.565,99.91,0.0,0.0,26.2
16.0,16.15,89.13,89.495,0.5,16.0,25.1
153.0,17.65,82.22,78.41,0.5,153.0,22.2
148.5,19.25,75.59,66.855,3.0,349.0,18.0
225.5,20.65,70.06,55.05,3.0,549.0,11.8
372.0,22.0,64.64500000000001,43.32,3.0,730.0,4.5
765.0,23.150000000000002,59.415000000000006,32.175,1.5,867.5,0.0
698.0,23.9,55.605000000000004,22.89,3.0,959.0,0.0
992.5,24.200000000000003,53.36,18.725,1.0,992.5,0.0
964.0,24.1,52.115,22.61,0.0,964.0,0.0
876.5,23.6,52.42,31.77,0.5,876.5,0.0
737.5,22.65,54.545,42.89,0.0,737.5,0.0
559.5,21.25,58.870000000000005,54.620000000000005,0.5,559.5,0.0
360.0,19.5,66.16,66.43,1.0,360.0,0.0
160.5,17.65,75.42500000000001,78.015,0.5,160.5,0.0
18.0,16.35,82.535,89.15,0.0,18.0,0.0
0.0,14.95,89.41499999999999,116.195,1.0,0.0,3.6
0.0,14.650000000000002,90.86000000000001,121.11500000000001,1.0,0.0,10.3
0.0,14.350000000000001,92.475,122.91,1.0,0.0,16.7
0.0,14.05,94.125,121.27000000000001,1.0,0.0,21.3
0.0,13.8,95.44,116.48,3.0,0.0,24.6
0.0,13.55,96.785,109.18,3.0,0.0,26.1
0.0,13.5,96.88,100.075,3.0,0.0,26.4
15.5,14.25,92.27000000000001,89.63,1.5,15.5,25.1
154.0,15.9,83.77000000000001,78.535,0.0,154.0,22.3
114.5,17.55,76.275,66.975,3.0,356.5,16.6
205.5,19.25,69.355,55.175,3.0,562.5,10.8
387.5,20.9,62.765,43.45,3.0,746.0,4.1
843.5,22.25,56.175,32.32,2.0,890.5,0.0
983.5,23.05,51.585,23.08,0.5,983.5,0.0
1015.5,23.3,49.08,18.950000000000003,0.0,1015.5,0.0
984.0,23.15,48.345,22.805,0.0,984.0,0.0
894.0,22.5,50.004999999999995,31.925000000000004,0.0,894.0,0.0
749.0,21.6,52.815,43.02,0.0,749.0,0.0
402.0,20.450000000000003,57.11,54.74,3.0,566.0,0.0
290.0,18.900000000000002,63.855000000000004,66.56,2.0,360.5,0.0
157.0,17.1,73.63499999999999,78.155,0.5,157.0,0.0
11.5,15.7,82.93,89.295,1.5,17.0,0.0
0.0,14.45,92.375,116.4,0.5,0.0,3.5
0.0,14.200000000000001,94.16,121.34,1.0,0.0,10.0
0.0,14.0,95.56,123.14,1.0,0.0,16.1
0.0,13.850000000000001,96.785,121.495,1.0,0.0,20.8
0.0,13.650000000000002,98.11000000000001,116.685,1.0,0.0,23.7
0.0,13.55,98.67000000000002,109.36,1.0,0.0,25.4
0.0,13.55,98.56,100.235,1.0,0.0,25.8
14.0,14.350000000000001,93.89500000000001,89.775,0.5,14.0,24.7
147.0,16.05,84.845,78.67,0.0,147.0,22.1
84.0,17.5,79.1,67.105,3.0,344.0,17.8
161.5,19.0,73.89,55.3,3.0,544.5,11.4
240.5,20.5,68.245,43.58,3.0,722.5,4.3
312.0,21.85,63.305,32.47,3.0,867.5,0.0
408.0,22.800000000000004,59.915000000000006,23.275,3.0,954.5,0.0
487.0,23.200000000000003,58.44,19.18,3.0,986.0,0.0
481.0,23.050000000000004,58.285,23.005000000000003,3.0,956.0,0.0
766.0,22.450000000000003,59.42,32.085,1.5,868.5,0.0
642.0,21.5,61.925,43.16,1.5,730.0,0.0
450.5,20.200000000000003,66.18,54.875,2.0,553.0,0.0
249.5,18.65,72.0,66.695,2.0,352.0,0.0
153.0,17.0,79.42500000000001,78.295,0.0,153.0,0.0
16.0,15.75,85.285,89.445,1.0,16.0,0.0
0.0,14.75,90.46000000000001,116.61500000000001,1.0,0.0,2.7
0.0,14.650000000000002,91.24000000000001,121.57,1.0,0.0,8.9
0.0,14.45,92.61500000000001,123.37,1.0,0.0,14.6
0.0,14.350000000000001,93.265,121.725,1.0,0.0,18.7
0.0,14.25,93.84,116.89500000000001,1.0,0.0,22.6
0.0,14.150000000000002,94.555,109.545,1.0,0.0,24.4
0.0,14.200000000000001,94.32000000000001,100.4,1.0,0.0,25.4
13.0,14.9,90.445,89.91499999999999,0.5,13.0,24.4
140.0,16.450000000000003,82.42,78.805,0.0,140.0,21.7
131.5,17.75,76.695,67.23,3.0,334.5,17.6
278.5,19.05,72.095,55.425,3.0,533.0,11.5
302.0,20.450000000000003,67.37,43.715,3.0,713.0,4.3
274.5,21.6,62.980000000000004,32.625,3.0,854.5,0.0
477.5,22.4,59.63,23.475,3.0,944.5,0.0
574.5,22.650000000000002,58.105000000000004,19.41,3.0,976.5,0.0
517.0,22.4,58.230000000000004,23.21,3.0,946.5,0.0
674.5,21.900000000000002,59.065,32.255,2.0,857.5,0.0
677.0,21.05,61.235,43.3,4.0,720.0,0.0
429.0,20.0,64.485,55.010000000000005,7.5,542.0,0.0
201.0,18.700000000000003,69.57,66.83500000000001,6.0,342.5,0.0
113.0,17.15,76.86500000000001,78.44,7.5,146.5,0.0
10.0,16.0,83.25,89.6,5.5,14.5,0.0
0.0,15.150000000000002,89.575,116.83000000000001,1.0,0.0,3.2
0.0,14.95,91.36500000000001,121.805,1.0,0.0,9.7
0.0,14.850000000000001,92.595,123.61000000000001,0.5,0.0,15.8
0.0,14.650000000000002,94.14,121.95,0.0,0.0,19.8
0.0,14.45,95.07499999999999,117.105,0.0,0.0,22.6
0.0,14.25,95.87,109.735,0.0,0.0,24.9
0.0,14.200000000000001,95.75999999999999,100.57000000000001,0.0,0.0,25.1
5.5,14.8,91.965,90.065,1.5,13.0,23.8
100.5,16.1,84.21000000000001,78.94,4.0,141.5,20.6
267.0,17.65,75.85,67.355,1.5,336.5,17.4
460.5,19.300000000000004,67.06,55.545,3.5,535.0,11.3
712.5,20.9,60.195,43.845,0.5,712.5,4.2
854.0,22.3,54.715,32.785,1.0,854.0,0.0
854.5,23.35,50.375,23.67,2.0,942.5,0.0
973.5,23.8,48.160000000000004,19.65,1.0,973.5,0.0
807.5,23.85,46.535,23.42,8.0,943.5,0.0
858.0,23.6,45.230000000000004,32.43,0.5,858.0,0.0
723.0,23.0,44.82000000000001,43.455,0.0,723.0,0.0
547.0,22.050000000000004,46.22,55.155,0.5,547.0,0.0
349.0,20.650000000000002,50.29,66.975,0.0,349.0,0.0
152.5,18.8,57.870000000000005,78.59,0.0,152.5,0.0
15.5,17.200000000000003,67.975,89.76500000000001,0.5,15.5,0.0
0.0,15.55,84.63,117.055,0.0,0.0,2.3
0.0,15.350000000000001,86.58,122.03999999999999,0.0,0.0,8.6
0.0,15.100000000000001,88.44999999999999,123.85,0.0,0.0,14.1
0.0,14.8,90.44,122.185,0.0,0.0,20.7
0.0,14.5,92.23,117.32,0.0,0.0,24.8
0.0,14.25,93.84,109.92500000000001,0.0,0.0,26.5
0.0,14.25,93.98500000000001,100.73500000000001,0.0,0.0,26.9
12.5,14.75,91.13,90.21000000000001,0.0,12.5,25.8
141.5,16.200000000000003,82.67,79.075,0.0,141.5,22.6
339.0,17.9,73.155,67.485,0.0,339.0,18.1
540.0,19.400000000000002,65.175,55.675,0.0,540.0,11.7
719.5,20.5,59.715,43.980000000000004,0.0,719.5,4.3
862.0,21.200000000000003,55.72,32.945,0.0,862.0,0.0
957.0,21.450000000000003,53.795,23.880000000000003,0.0,957.0,0.0
993.5,21.25,54.145,19.895,0.0,993.5,0.0
963.5,21.05,54.57,23.64,0.0,963.5,0.0
878.5,20.75,55.28,32.605000000000004,0.0,878.5,0.0
741.0,20.200000000000003,57.09,43.61,0.0,741.0,0.0
563.0,19.400000000000002,60.370000000000005,55.305,0.0,563.0,0.0
358.0,18.200000000000003,65.91,67.125,0.0,358.0,0.0
153.0,16.700000000000003,74.22,78.745,0.0,153.0,0.0
14.5,15.3,83.355,89.925,0.0,14.5,0.0
0.0,14.150000000000002,91.42,117.28,0.0,0.0,3.5
0.0,13.95,92.85,122.285,0.0,0.0,10.2
0.0,13.75,94.26500000000001,124.1,0.0,0.0,16.4
0.0,13.600000000000001,95.01,122.425,0.0,0.0,21.0
0.0,13.5,95.09,117.535,0.0,0.0,23.9
0.0,13.25,96.28,110.12,0.0,0.0,26.1
0.0,13.200000000000001,96.43,100.905,0.5,0.0,26.4
11.0,13.8,92.39500000000001,90.36000000000001,0.0,11.0,25.1
137.0,15.3,82.70500000000001,79.215,0.0,137.0,21.3
335.5,16.65,75.045,67.61500000000001,0.0,335.5,18.3
538.5,18.1,68.535,55.805,0.0,538.5,11.6
722.0,19.700000000000003,62.05500000000001,44.115,0.0,722.0,4.3
863.0,21.300000000000004,55.35,33.105000000000004,0.0,863.0,0.0
953.5,22.650000000000002,50.0,24.085,0.0,953.5,0.0
985.5,23.4,47.265,20.145,0.0,985.5,0.0
957.0,23.6,46.13,23.865000000000002,0.0,957.0,0.0
867.0,23.35,46.35,32.785,0.0,867.0,0.0
725.5,22.8,47.465,43.769999999999996,0.0,725.5,0.0
546.0,21.75,50.34,55.455,0.0,546.0,0.0
341.0,20.150000000000002,55.79,67.285,0.0,341.0,0.0
142.0,18.0,65.245,78.905,0.0,142.0,0.0
12.0,16.25,75.36500000000001,90.095,0.0,12.0,0.0
0.0,14.5,89.87,117.515,0.0,0.0,3.4
0.0,14.200000000000001,92.75,122.535,0.0,0.0,10.0
0.0,13.9,95.23,124.355,0.0,0.0,16.3
0.0,13.600000000000001,97.275,122.67,0.0,0.0,20.7
0.0,13.350000000000001,98.32,117.76,0.0,0.0,23.4
0.0,13.200000000000001,98.37,110.315,0.0,0.0,25.3
0.0,13.200000000000001,97.555,101.08000000000001,0.0,0.0,25.6
10.0,14.05,92.185,90.51,0.0,10.0,23.8
134.5,15.8,82.86500000000001,79.35,0.0,134.5,20.6
332.0,17.35,75.515,67.745,1.0,332.0,17.6
534.0,19.1,68.32,55.935,0.0,534.0,11.3
714.0,20.700000000000003,61.675000000000004,44.260000000000005,0.0,714.0,4.1
840.5,22.05,55.715,33.269999999999996,0.0,840.5,0.0
930.5,23.050000000000004,51.465,24.3,0.0,930.5,0.0
960.0,23.6,48.565,20.4,0.0,960.0,0.0
929.5,23.650000000000002,47.565,24.095,0.0,929.5,0.0
843.5,23.25,48.370000000000005,32.980000000000004,0.0,843.5,0.0
705.0,22.6,49.92,43.94,0.0,705.0,0.0
464.5,21.550000000000004,52.7,55.615,2.0,527.0,0.0
327.5,19.85,58.57,67.44,0.0,327.5,0.0
133.0,17.7,67.605,79.07000000000001,0.0,133.0,0.0
10.5,15.850000000000001,78.15,90.275,0.0,10.5,0.0
0.0,14.4,88.42,110.21000000000001,0.0,0.0,0.1
0.0,14.05,91.23,117.75,1.0,0.0,3.5
0.0,13.700000000000001,94.05,122.785,0.5,0.0,10.1
0.0,13.45,95.65,124.61500000000001,0.0,0.0,16.2
0.0,13.150000000000002,97.19500000000001,122.91499999999999,0.0,0.0,20.8
0.0,12.850000000000001,98.965,117.98500000000001,0.0,0.0,23.4
0.0,12.700000000000001,100.0,110.515,0.0,0.0,25.5
0.0,12.700000000000001,99.725,101.25,0.0,0.0,26.0
10.0,13.5,95.17,90.655,0.0,10.0,24.8
134.0,15.4,84.285,79.49000000000001,0.0,134.0,22.5
333.0,17.05,75.86500000000001,67.875,0.5,333.0,17.3
537.0,18.800000000000004,67.58000000000001,56.065,0.0,537.0,11.1
717.0,20.5,59.83,44.394999999999996,0.0,717.0,4.1
854.5,22.050000000000004,52.260000000000005,33.435,0.0,854.5,0.0
942.5,23.15,46.915000000000006,24.515,0.0,942.5,0.0
974.0,23.700000000000003,44.625,20.655,0.0,974.0,0.0
943.5,23.5,45.22,24.335,0.0,943.5,0.0
855.0,23.0,46.855000000000004,33.175,0.0,855.0,0.0
713.0,22.1,49.58,44.11,0.0,713.0,0.0
534.0,20.9,53.43000000000001,55.775000000000006,0.0,534.0,0.0
332.5,19.35,59.295,67.60499999999999,0.5,332.5,0.0
135.5,17.450000000000003,67.785,79.24000000000001,0.5,135.5,0.0
5.5,15.8,78.09,90.45,1.5,10.5,0.0
0.0,14.600000000000001,86.84,110.435,2.0,0.0,0.1
0.0,14.25,89.43,117.995,1.0,0.0,3.5
0.0,14.05,90.965,123.05,0.5,0.0,10.2
0.0,13.850000000000001,92.22,124.875,0.0,0.0,16.3
0.0,13.650000000000002,93.34,123.16499999999999,0.5,0.0,20.7
0.0,13.55,93.805,118.21000000000001,3.0,0.0,23.5
0.0,13.350000000000001,94.64,110.71000000000001,3.0,0.0,25.8
0.0,13.350000000000001,93.89500000000001,101.42500000000001,3.0,0.0,26.2
3.0,13.850000000000001,90.1,90.805,3.0,8.5,24.9
126.0,15.100000000000001,82.26,79.625,0.0,126.0,22.1
117.5,16.4,74.72999999999999,68.005,3.0,317.5,1.6
390.5,17.85,67.635,56.195,1.5,516.0,0.0
693.0,19.25,62.005,44.54,0.0,693.0,1.0
831.0,20.450000000000003,57.480000000000004,33.6,0.0,831.0,0.0
920.5,21.25,54.800000000000004,24.73,0.0,920.5,0.0
949.5,21.6,53.800000000000004,20.915,0.0,949.5,0.0
923.0,21.6,53.78,24.575000000000003,0.0,923.0,0.0
837.5,21.35,54.49,33.379999999999995,0.0,837.5,0.0
701.5,20.700000000000003,56.92,44.29,0.0,701.5,0.0
525.5,19.85,60.635000000000005,55.945,0.0,525.5,0.0
326.0,18.65,66.07,67.775,0.0,326.0,0.0
131.5,17.25,72.815,79.42,0.0,131.5,0.0
10.0,16.15,78.855,90.64,0.0,10.0,0.0
0.0,15.5,83.31,110.66,0.0,0.0,0.1
0.0,15.350000000000001,84.53999999999999,118.25,0.0,0.0,3.4
0.0,15.200000000000001,85.99,123.31,0.0,0.0,10.0
0.0,15.05,87.465,125.14500000000001,0.0,0.0,16.4
0.0,14.850000000000001,89.315,123.41499999999999,0.0,0.0,21.1
0.0,14.650000000000002,91.385,118.44,0.0,0.0,23.9
0.0,14.45,93.595,110.91499999999999,0.0,0.0,24.8
0.0,14.4,94.68,101.605,0.0,0.0,25.3
7.5,15.0,91.92,90.95500000000001,0.0,7.5,24.2
120.0,16.6,82.59,79.765,0.0,120.0,21.0
306.0,17.8,75.08500000000001,68.14500000000001,0.0,306.0,15.0
502.5,19.0,70.465,56.33,0.0,502.5,9.9
681.0,20.3,65.605,44.685,0.0,681.0,3.6
822.0,21.450000000000003,61.19500000000001,33.78,0.0,822.0,0.0
914.5,22.35,57.725,24.955,0.0,914.5,0.0
949.5,22.85,55.85,21.19,0.0,949.5,0.0
930.0,23.05,54.805,24.825000000000003,0.0,930.0,0.0
844.5,22.700000000000003,55.36,33.585,0.0,844.5,0.0
705.5,21.900000000000002,57.45,44.474999999999994,0.0,705.5,0.0
527.5,20.6,61.59,56.125,0.0,527.5,0.0
327.0,18.950000000000003,67.795,67.95,0.0,327.0,0.0
130.5,17.25,74.91,79.6,1.0,130.5,0.0
9.0,16.1,80.565,90.825,0.0,9.0,0.0
0.0,15.350000000000001,84.34,110.89500000000001,0.0,0.0,0.1
0.0,15.05,85.945,118.505,0.0,0.0,3.4
0.0,14.75,87.695,123.58500000000001,4.0,0.0,10.1
0.0,14.45,89.55000000000001,125.415,3.5,0.0,16.6
0.0,14.150000000000002,91.44,123.68,0.0,0.0,21.5
0.0,13.9,93.36000000000001,118.67,0.0,0.0,24.8
0.0,13.700000000000001,95.51,111.12,0.0,0.0,26.3
0.0,13.650000000000002,97.125,101.785,0.0,0.0,26.8
8.0,14.4,94.03999999999999,91.105,0.0,8.0,25.7
124.0,16.25,84.255,79.905,0.0,124.0,22.1
316.5,17.85,74.7,68.275,0.0,316.5,18.0
516.5,19.05,68.65,56.46,0.0,516.5,11.4
694.5,20.150000000000002,63.97500000000001,44.83,0.0,694.5,3.9
838.5,21.0,60.765,33.95,0.0,838.5,0.0
927.5,21.55,58.915000000000006,25.18,0.0,927.5,0.0
958.5,21.8,57.980000000000004,21.455,0.0,958.5,0.0
924.0,21.75,57.86,25.08,0.0,924.0,0.0
837.0,21.450000000000003,58.545,33.795,0.0,837.0,0.0
697.5,20.8,60.565,44.66,0.0,697.5,0.0
520.0,19.950000000000003,63.34,56.3,0.0,520.0,0.0
320.5,18.75,67.64500000000001,68.13,0.0,320.5,0.0
126.5,17.35,73.62,79.785,1.0,126.5,0.0
8.5,16.15,79.94500000000001,91.015,0.0,8.5,0.0
0.0,15.05,87.51,111.13,3.0,0.0,0.1
0.0,14.75,90.02000000000001,118.75999999999999,2.0,0.0,3.4
0.0,14.55,91.875,123.855,3.0,0.0,10.2
0.0,14.350000000000001,93.34,125.69,3.0,0.0,16.6
0.0,14.150000000000002,94.61500000000001,123.94,2.0,0.0,21.3
0.0,14.0,95.52,118.905,3.0,0.0,24.5
0.0,13.850000000000001,96.405,111.325,3.0,0.0,26.0
0.0,13.850000000000001,96.465,101.96000000000001,3.0,0.0,26.6
2.5,14.350000000000001,93.44,91.26,3.0,7.5,25.3
43.0,15.65,84.09,80.05,2.0,125.0,22.6
64.0,16.700000000000003,76.025,68.41,3.0,320.5,17.8
166.0,17.8,69.905,56.6,3.0,523.5,11.3
322.0,18.950000000000003,64.37,44.975,3.0,707.0,3.9
493.0,19.900000000000002,60.155,34.13,3.0,843.5,0.0
642.5,20.550000000000004,57.2,25.415,3.0,936.5,0.0
970.0,20.900000000000002,55.38,21.735,0.0,970.0,0.0
940.0,20.950000000000003,54.49,25.34,0.0,940.0,0.0
854.5,20.700000000000003,54.595,34.015,0.0,854.5,0.0
715.0,20.200000000000003,55.675,44.855000000000004,0.0,715.0,0.0
534.5,19.400000000000002,58.215,56.489999999999995,0.0,534.5,0.0
332.5,18.200000000000003,63.10000000000001,68.31,0.0,332.5,0.0
131.5,16.700000000000003,70.385,79.975,0.5,131.5,0.0
8.5,15.350000000000001,78.915,91.215,1.5,8.5,0.0
0.0,14.45,87.845,111.375,3.0,0.0,0.1
0.0,14.150000000000002,90.53999999999999,119.025,3.0,0.0,3.4
0.0,13.9,93.315,124.14000000000001,3.0,0.0,10.0
0.0,13.9,94.7,125.975,3.0,0.0,16.5
0.0,13.9,96.06,124.20500000000001,0.5,0.0,20.8
0.0,13.9,96.83,119.145,3.0,0.0,23.7
0.0,13.8,97.69,111.53,3.0,0.0,25.6
0.0,13.75,97.825,102.14,3.0,0.0,26.6
2.0,14.350000000000001,93.98500000000001,91.41,3.0,7.0,25.3
59.0,15.9,84.725,80.19,2.0,123.0,22.4
63.5,17.15,77.32,68.55,3.0,318.5,18.0
335.0,18.5,70.47,56.735,3.0,522.0,11.3
684.5,20.1,62.785,45.125,1.0,705.0,3.8
851.0,21.85,54.510000000000005,34.31,0.0,851.0,0.0
942.5,23.5,47.775000000000006,25.645000000000003,0.0,942.5,0.0
974.0,24.900000000000002,42.17,22.015,0.0,974.0,0.0
941.5,26.0,37.975,25.6,0.0,941.5,0.0
850.0,26.450000000000003,36.345,34.245000000000005,0.0,850.0,0.0
706.0,26.1,37.54,45.06,0.0,706.0,0.0
522.0,25.1,41.0,56.68000000000001,0.0,522.0,0.0
319.0,23.200000000000003,48.22,68.5,0.0,319.0,0.0
122.0,20.450000000000003,61.025000000000006,80.16499999999999,0.0,122.0,0.0
6.5,18.35,72.52000000000001,91.41499999999999,0.0,6.5,0.0
0.0,16.9,82.47,111.62,0.0,0.0,0.1
0.0,16.55,84.495,119.29,0.0,0.0,3.2
0.0,16.25,85.975,124.42,0.0,0.0,9.7
0.0,15.95,87.24000000000001,126.25999999999999,0.0,0.0,15.6
0.0,15.75,88.32000000000001,124.47,0.0,0.0,20.1
0.0,15.650000000000002,88.83500000000001,119.38,0.0,0.0,22.9
0.0,15.9,87.16499999999999,111.745,0.0,0.0,24.2
0.0,16.25,84.91499999999999,102.325,0.0,0.0,25.4
6.5,17.05,80.71000000000001,91.565,0.0,6.5,24.4
120.5,18.900000000000002,72.605,80.33500000000001,0.0,120.5,22.1
315.0,21.05,62.81,68.685,0.0,315.0,17.1
517.5,24.0,51.64,56.875,0.0,517.5,10.8
701.0,27.200000000000003,40.92,45.275,0.0,701.0,3.6
845.0,29.900000000000002,32.605000000000004,34.49,0.0,845.0,0.0
935.5,31.550000000000004,27.755000000000003,25.880000000000003,0.0,935.5,0.0
967.0,32.1,26.05,22.3,0.0,967.0,0.0
930.5,31.85,26.28,25.87,0.0,930.5,0.0
841.0,31.0,27.915,34.47,0.0,841.0,0.0
699.5,29.700000000000003,30.87,45.260000000000005,0.0,699.5,0.0
517.5,27.800000000000004,35.53,56.870000000000005,0.0,517.5,0.0
315.5,25.1,43.2,68.695,0.0,315.5,0.0
119.5,22.050000000000004,54.510000000000005,80.37,0.0,119.5,0.0
6.0,19.8,64.81,91.62,0.0,6.0,0.0
0.0,18.05,72.775,111.87,0.0,0.0,0.1
0.0,17.5,75.725,119.565,0.0,0.0,3.3
0.0,17.05,78.21000000000001,124.71000000000001,0.0,0.0,10.1
0.0,16.6,80.715,126.55,0.0,0.0,16.5
0.0,16.200000000000003,83.28,124.745,0.0,0.0,21.6
0.0,15.75,86.10499999999999,119.63,0.0,0.0,24.8
0.0,15.4,88.605,111.955,0.0,0.0,26.6
0.0,15.150000000000002,90.665,102.51,0.0,0.0,26.6
6.5,15.55,88.875,91.715,0.0,6.5,25.2
122.5,17.1,81.28,80.48500000000001,0.0,122.5,21.6
319.0,18.700000000000003,74.37,68.82,0.5,319.0,17.7
523.0,20.35,67.63,57.015,0.0,523.0,11.1
704.0,21.85,62.11,45.43,0.0,704.0,3.7
846.5,23.1,56.975,34.675,0.0,846.5,0.0
937.5,24.050000000000004,52.64,26.125,0.0,937.5,0.0
969.0,24.6,49.485,22.59,0.0,969.0,0.0
937.5,24.85,47.58,26.145,0.0,937.5,0.0
847.5,24.9,46.17,34.71,0.0,847.5,0.0
707.5,24.5,46.28,45.475,0.0,707.5,0.0
526.5,23.6,48.215,57.07000000000001,0.0,526.5,0.0
323.0,21.9,53.77,68.89500000000001,0.0,323.0,0.0
123.0,19.5,63.995000000000005,80.57,0.0,123.0,0.0
6.0,17.5,74.39,91.825,0.0,6.0,0.0
0.0,15.3,88.0,119.85,0.0,0.0,3.2
0.0,14.9,90.45,125.005,0.0,0.0,10.1
0.0,14.55,92.46000000000001,126.84,0.0,0.0,16.7
0.0,14.200000000000001,94.44,125.02000000000001,0.0,0.0,21.6
0.0,13.95,95.75,119.875,0.0,0.0,24.9
0.0,13.75,96.535,112.165,0.0,0.0,26.5
0.0,13.600000000000001,97.10000000000001,102.69,0.0,0.0,26.7
6.0,14.05,94.21000000000001,91.87,1.5,6.0,25.1
123.0,15.450000000000001,86.025,80.625,0.0,123.0,22.3
174.0,17.0,78.01,68.96000000000001,3.0,323.5,17.6
315.0,18.450000000000003,70.73,57.155,3.0,530.0,11.0
714.5,19.650000000000002,64.52,45.585,0.5,714.5,3.5
858.0,20.450000000000003,60.845,34.86,0.0,858.0,0.0
949.5,20.900000000000002,58.480000000000004,26.37,0.0,949.5,0.0
981.0,20.950000000000003,58.225,22.880000000000003,0.0,981.0,0.0
949.5,20.85,58.120000000000005,26.42,0.0,949.5,0.0
858.0,20.6,58.47,34.95,0.0,858.0,0.0
713.5,20.1,59.83,45.69,0.0,713.5,0.0
527.5,19.1,63.23,57.275,0.0,527.5,0.0
319.0,17.8,68.325,69.095,0.0,319.0,0.0
117.5,16.200000000000003,76.31,80.775,0.0,117.5,0.0
0.0,13.850000000000001,91.85,120.125,2.0,0.0,3.2
0.0,13.650000000000002,93.12,125.305,0.0,0.0,9.8
0.0,13.5,93.97,127.14,0.0,0.0,16.2
