Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,137337,-,-,-,37.77,-122.42,0,32,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2006,6,18,20,30,20.400000000000002,0.76,0.077,0.64,111,946,1026,0,0,12.9,111,946,0,1026,0.316,62.02,14.92,0.92,0.13,1016,1.3,278,3.8000000000000003,63.1922,49.7701
2006,6,18,21,0,20.400000000000002,0.74,0.077,0.64,111,943,1009,0,0,12.700000000000001,111,943,0,1009,0.316,61.33,17.79,0.92,0.13,1016,1.3,278,4,62.0196,48.8407
2006,6,18,21,30,20.3,0.74,0.077,0.64,109,937,977,0,0,12.700000000000001,109,937,0,977,0.316,61.71,22.18,0.92,0.13,1016,1.3,278,4.1000000000000005,59.8192,47.0969
2006,6,18,22,0,20.200000000000003,0.74,0.079,0.64,108,926,931,0,0,12.4,108,926,0,931,0.317,60.94,27.36,0.92,0.13,1016,1.3,279,4.2,56.6629,44.5955
2006,6,18,22,30,19.8,0.74,0.079,0.64,106,913,872,0,0,12.4,106,913,0,872,0.318,62.46,32.94,0.92,0.13,1016,1.3,279,4.3,52.6286,41.3985
2006,6,18,23,0,19.5,0.72,0.08600000000000001,0.64,106,893,803,0,0,12.100000000000001,106,893,0,803,0.319,62.34,38.72,0.92,0.13,1016,1.2000000000000002,279,4.4,47.9206,37.6672
2006,6,18,23,30,19,0.72,0.08600000000000001,0.64,102,871,722,0,0,12.100000000000001,102,871,0,722,0.32,64.3,44.6,0.92,0.13,1016,1.2000000000000002,279,4.5,42.4502,33.3327
2006,6,19,0,0,18.5,0.7000000000000001,0.093,0.64,100,834,631,0,0,11.8,100,834,0,631,0.321,65.16,50.52,0.92,0.13,1016,1.2000000000000002,279,4.6000000000000005,36.3827,28.5266
2006,6,19,0,30,17.8,0.7000000000000001,0.093,0.64,94,796,535,0,0,11.8,94,796,0,535,0.322,68.07000000000001,56.44,0.93,0.13,1016,1.2000000000000002,279,4.6000000000000005,30.0673,23.5249
2006,6,19,1,0,17.1,0.6900000000000001,0.10300000000000001,0.64,91,734,432,0,0,11.600000000000001,91,734,0,432,0.322,70.27,62.31,0.93,0.13,1015,1.2000000000000002,279,4.6000000000000005,23.4781,18.3113
2006,6,19,1,30,16.3,0.6900000000000001,0.10300000000000001,0.64,81,667,330,0,0,11.600000000000001,81,667,0,330,0.324,73.92,68.11,0.93,0.13,1015,1.2000000000000002,278,4.6000000000000005,17.1739,13.3285
2006,6,19,2,0,15.4,0.67,0.113,0.64,72,557,227,0,0,11.5,72,557,0,227,0.325,77.75,73.81,0.93,0.13,1015,1.2000000000000002,277,4.6000000000000005,11.2198,8.6402
2006,6,19,2,30,14.600000000000001,0.67,0.113,0.64,55,422,133,0,0,11.5,55,422,0,133,0.326,81.84,79.37,0.93,0.13,1015,1.2000000000000002,276,4.6000000000000005,6.3396,4.8348
2006,6,19,3,0,13.8,0.62,0.124,0.64,35,205,53,0,0,11.5,35,205,0,53,0.328,85.79,84.72,0.9400000000000001,0.13,1015,1.2000000000000002,276,4.5,0.0000,0.0000
2006,6,19,3,30,13.3,0.62,0.124,0.64,0,0,0,0,0,11.5,0,0,0,0,0.328,88.71000000000001,89.62,0.9400000000000001,0.13,1016,1.2000000000000002,275,4.5,0.0000,0.0000
2006,6,19,4,0,12.9,0.5700000000000001,0.13,0.64,0,0,0,0,0,11.3,0,0,0,0,0.329,90.16,95.10000000000001,0.9400000000000001,0.13,1016,1.2000000000000002,274,4.6000000000000005,0.0000,0.0000
2006,6,19,4,30,12.700000000000001,0.5700000000000001,0.13,0.64,0,0,0,0,0,11.3,0,0,0,0,0.33,91.34,99.8,0.9400000000000001,0.13,1016,1.2000000000000002,274,4.6000000000000005,0.0000,0.0000
2006,6,19,5,0,12.5,0.55,0.129,0.64,0,0,0,0,0,11.200000000000001,0,0,0,0,0.33,91.48,104.15,0.9400000000000001,0.13,1016,1.2000000000000002,274,4.6000000000000005,0.0000,0.0000
2006,6,19,5,30,12.3,0.55,0.129,0.64,0,0,0,0,0,11.100000000000001,0,0,0,0,0.33,92.69,108.08,0.9400000000000001,0.13,1016,1.1,274,4.6000000000000005,0.0000,0.0000
2006,6,19,6,0,12.200000000000001,0.55,0.13,0.64,0,0,0,0,0,11,0,0,0,0,0.331,92.17,111.51,0.9400000000000001,0.13,1016,1.1,275,4.6000000000000005,0.0000,0.0000
2006,6,19,6,30,12.100000000000001,0.55,0.13,0.64,0,0,0,0,0,11,0,0,0,0,0.331,92.77,114.37,0.9400000000000001,0.13,1016,1.1,275,4.6000000000000005,0.0000,0.0000
2006,6,19,7,0,12,0.55,0.132,0.64,0,0,0,0,0,10.8,0,0,0,0,0.331,92.51,116.58,0.9400000000000001,0.13,1016,1,276,4.5,0.0000,0.0000
2006,6,19,7,30,11.9,0.55,0.132,0.64,0,0,0,0,0,10.8,0,0,0,0,0.331,93.12,118.06,0.93,0.13,1016,1,278,4.5,0.0000,0.0000
2006,6,19,8,0,11.8,0.55,0.134,0.64,0,0,0,0,0,10.700000000000001,0,0,0,0,0.331,92.97,118.75,0.93,0.13,1016,1,280,4.4,0.0000,0.0000
2006,6,19,8,30,11.600000000000001,0.55,0.134,0.64,0,0,0,0,0,10.700000000000001,0,0,0,0,0.331,94.11,118.64,0.93,0.13,1015,1,282,4.3,0.0000,0.0000
2006,6,19,9,0,11.5,0.58,0.139,0.64,0,0,0,0,0,10.600000000000001,0,0,0,0,0.33,94.05,117.73,0.93,0.13,1015,1,285,4.3,0.0000,0.0000
2006,6,19,9,30,11.4,0.58,0.139,0.64,0,0,0,0,0,10.600000000000001,0,0,0,0,0.329,94.67,116.05,0.93,0.13,1015,1.1,289,4.2,0.0000,0.0000
2006,6,19,10,0,11.3,0.6,0.137,0.64,0,0,0,0,0,10.5,0,0,0,0,0.328,94.64,113.66,0.93,0.13,1015,1.1,293,4.1000000000000005,0.0000,0.0000
2006,6,19,10,30,11.200000000000001,0.6,0.137,0.64,0,0,0,0,0,10.5,0,0,0,0,0.328,95.27,110.64,0.92,0.13,1015,1.1,296,3.9000000000000004,0.0000,0.0000
2006,6,19,11,0,11.100000000000001,0.62,0.13,0.64,0,0,0,0,0,10.4,0,0,0,0,0.327,95.37,107.06,0.92,0.13,1015,1.1,299,3.8000000000000003,0.0000,0.0000
2006,6,19,11,30,11,0.62,0.13,0.64,0,0,0,0,0,10.4,0,0,0,0,0.328,96,103.01,0.92,0.13,1015,1.1,303,3.6,0.0000,0.0000
2006,6,19,12,0,10.9,0.67,0.13,0.64,0,0,0,0,0,10.3,0,0,0,0,0.328,96.21000000000001,98.56,0.92,0.13,1015,1.1,306,3.4000000000000004,0.0000,0.0000
2006,6,19,12,30,11.3,0.67,0.13,0.64,0,0,0,0,0,10.3,0,0,0,0,0.33,93.7,93.78,0.92,0.13,1015,1.2000000000000002,308,3.4000000000000004,0.0000,0.0000
2006,6,19,13,0,11.600000000000001,0.7000000000000001,0.128,0.64,12,43,14,0,0,10.4,12,43,0,14,0.331,92.47,88.38,0.92,0.13,1016,1.2000000000000002,310,3.4000000000000004,0.0000,0.0000
2006,6,19,13,30,12.3,0.7000000000000001,0.128,0.64,41,265,71,0,0,10.4,41,265,0,71,0.333,88.31,83.3,0.92,0.13,1016,1.2000000000000002,311,3.4000000000000004,0.0000,0.0000
2006,6,19,14,0,13.100000000000001,0.71,0.126,0.64,62,446,155,0,0,10.700000000000001,62,446,0,155,0.335,85.37,77.88,0.92,0.13,1016,1.2000000000000002,313,3.3000000000000003,7.4221,5.6739
2006,6,19,14,30,13.9,0.71,0.126,0.64,78,569,251,0,0,10.700000000000001,78,569,0,251,0.336,81.05,72.28,0.92,0.13,1016,1.2000000000000002,313,3.1,12.5836,9.7141
2006,6,19,15,0,14.8,0.76,0.116,0.64,87,672,354,0,0,11.100000000000001,87,672,0,354,0.337,78.51,66.55,0.92,0.13,1016,1.2000000000000002,313,2.8000000000000003,18.6591,14.5039
2006,6,19,15,30,15.600000000000001,0.76,0.116,0.64,96,736,456,0,0,11.100000000000001,96,736,0,456,0.338,74.59,60.730000000000004,0.92,0.13,1016,1.2000000000000002,314,2.6,25.0305,19.5415
2006,6,19,16,0,16.5,0.77,0.117,0.64,105,783,555,0,0,11.4,105,783,0,555,0.339,72,54.84,0.92,0.13,1017,1.2000000000000002,315,2.4000000000000004,31.4304,24.6076
2006,6,19,16,30,17.3,0.77,0.117,0.64,111,820,650,0,0,11.4,111,820,0,650,0.34,68.45,48.92,0.92,0.13,1017,1.2000000000000002,314,2.3000000000000003,37.6963,29.5698
2006,6,19,17,0,18.2,0.78,0.11900000000000001,0.64,118,847,737,0,0,11.600000000000001,118,847,0,737,0.342,65.5,43,0.92,0.13,1017,1.2000000000000002,312,2.2,43.5251,34.1875
2006,6,19,17,30,18.8,0.78,0.11900000000000001,0.64,122,869,815,0,0,11.600000000000001,122,869,0,815,0.343,63.09,37.14,0.92,0.13,1017,1.2000000000000002,307,2.2,48.8014,38.3681
2006,6,19,18,0,19.5,0.8,0.113,0.64,123,889,881,0,0,11.8,123,889,0,881,0.34400000000000003,61.06,31.400000000000002,0.92,0.13,1017,1.3,302,2.2,53.3069,41.9389
2006,6,19,18,30,20,0.8,0.113,0.64,125,901,936,0,0,11.8,125,901,0,936,0.34400000000000003,59.2,25.900000000000002,0.92,0.13,1017,1.3,295,2.2,57.0726,44.9231
2006,6,19,19,0,20.400000000000002,0.8,0.117,0.64,130,907,978,0,0,11.9,130,907,0,978,0.34400000000000003,58.29,20.88,0.93,0.13,1018,1.3,288,2.3000000000000003,59.9558,47.2081
2006,6,19,19,30,20.700000000000003,0.8,0.117,0.64,132,913,1006,0,0,11.9,132,913,0,1006,0.34400000000000003,57.22,16.81,0.93,0.13,1018,1.3,283,2.4000000000000004,61.8807,48.7334
2006,6,19,20,0,21,0.8,0.121,0.64,134,913,1018,0,0,12,134,913,0,1018,0.34400000000000003,56.52,14.530000000000001,0.93,0.13,1018,1.3,278,2.5,62.7148,49.3948
2006,6,19,20,30,21.1,0.8,0.121,0.64,134,912,1016,0,0,12,134,912,0,1016,0.34400000000000003,56.17,14.9,0.93,0.13,1018,1.3,276,2.6,62.5771,49.2857
2006,6,19,21,0,21.200000000000003,0.79,0.11900000000000001,0.64,132,910,999,0,0,12,132,910,0,999,0.34400000000000003,55.81,17.75,0.93,0.13,1017,1.3,275,2.8000000000000003,61.4068,48.3582
2006,6,19,21,30,21.200000000000003,0.79,0.11900000000000001,0.64,131,904,968,0,0,12,131,904,0,968,0.34400000000000003,55.81,22.13,0.93,0.13,1017,1.3,274,2.9000000000000004,59.2711,46.6655
2006,6,19,22,0,21.200000000000003,0.8,0.116,0.64,127,896,923,0,0,11.9,127,896,0,923,0.34400000000000003,55.480000000000004,27.310000000000002,0.93,0.13,1017,1.3,274,2.9000000000000004,56.1796,44.2154
2006,6,19,22,30,21,0.8,0.116,0.64,124,882,865,0,0,11.9,124,882,0,865,0.34400000000000003,56.160000000000004,32.89,0.93,0.13,1017,1.3,275,3,52.2105,41.0699
2006,6,19,23,0,20.900000000000002,0.8,0.113,0.64,119,866,795,0,0,11.8,119,866,0,795,0.343,55.870000000000005,38.67,0.93,0.13,1017,1.3,275,3,47.4484,37.2963
2006,6,19,23,30,20.5,0.8,0.113,0.64,114,843,714,0,0,11.8,114,843,0,714,0.342,57.25,44.550000000000004,0.93,0.13,1017,1.3,275,3.1,41.9859,32.9684
2006,6,20,0,0,20.200000000000003,0.81,0.109,0.64,106,817,626,0,0,11.600000000000001,106,817,0,626,0.34,57.63,50.47,0.93,0.13,1017,1.3,275,3.1,36.1012,28.3063
2006,6,20,0,30,19.5,0.81,0.109,0.64,100,778,530,0,0,11.600000000000001,100,778,0,530,0.338,60.18,56.39,0.93,0.13,1017,1.3,275,3.1,29.7937,23.3113
2006,6,20,1,0,18.900000000000002,0.81,0.107,0.64,91,729,430,0,0,11.4,91,729,0,430,0.337,61.6,62.26,0.93,0.13,1017,1.3,275,3.2,23.3770,18.2331
2006,6,20,1,30,17.900000000000002,0.81,0.107,0.64,81,662,329,0,0,11.4,81,662,0,329,0.335,65.57000000000001,68.06,0.93,0.13,1017,1.3,274,3.1,17.1290,13.2944
2006,6,20,2,0,16.900000000000002,0.8,0.107,0.64,70,572,230,0,0,11.200000000000001,70,572,0,230,0.333,69.21000000000001,73.76,0.93,0.13,1017,1.2000000000000002,273,3.1,11.3733,8.7592
2006,6,20,2,30,15.700000000000001,0.8,0.107,0.64,54,440,135,0,0,11.200000000000001,54,440,0,135,0.331,74.69,79.32000000000001,0.93,0.13,1017,1.2000000000000002,272,2.9000000000000004,6.4352,4.9080
2006,6,20,3,0,14.600000000000001,0.78,0.107,0.64,33,243,55,0,0,11.100000000000001,33,243,0,55,0.329,79.74,84.68,0.93,0.13,1017,1.2000000000000002,271,2.8000000000000003,0.0000,0.0000
2006,6,20,3,30,14.100000000000001,0.78,0.107,0.64,0,0,0,0,0,11.100000000000001,0,0,0,0,0.327,82.35000000000001,89.58,0.93,0.13,1017,1.3,271,2.7,0.0000,0.0000
2006,6,20,4,0,13.5,0.76,0.107,0.64,0,0,0,0,0,11.100000000000001,0,0,0,0,0.325,85.17,95.06,0.93,0.13,1017,1.3,271,2.6,0.0000,0.0000
2006,6,20,4,30,13.3,0.76,0.107,0.64,0,0,0,0,0,11.100000000000001,0,0,0,0,0.323,86.29,99.76,0.93,0.13,1017,1.3,273,2.5,0.0000,0.0000
2006,6,20,5,0,13,0.75,0.108,0.64,0,0,0,0,0,11,0,0,0,0,0.321,87.86,104.11,0.93,0.13,1017,1.3,275,2.5,0.0000,0.0000
2006,6,20,5,30,12.9,0.75,0.108,0.64,0,0,0,0,0,11,0,0,0,0,0.319,88.43,108.04,0.93,0.13,1017,1.3,276,2.5,0.0000,0.0000
2006,6,20,6,0,12.700000000000001,0.73,0.109,0.64,0,0,0,0,0,11,0,0,0,0,0.318,89.46000000000001,111.48,0.93,0.13,1017,1.3,277,2.5,0.0000,0.0000
2006,6,20,6,30,12.600000000000001,0.73,0.109,0.64,0,0,0,0,0,11,0,0,0,0,0.316,90.05,114.34,0.93,0.13,1017,1.3,278,2.4000000000000004,0.0000,0.0000
2006,6,20,7,0,12.5,0.73,0.108,0.64,0,0,0,0,0,11,0,0,0,0,0.315,90.57000000000001,116.55,0.93,0.13,1017,1.3,278,2.4000000000000004,0.0000,0.0000
2006,6,20,7,30,12.3,0.73,0.108,0.64,0,0,0,0,0,11,0,0,0,0,0.315,91.76,118.04,0.93,0.13,1017,1.3,279,2.4000000000000004,0.0000,0.0000
2006,6,20,8,0,12.200000000000001,0.73,0.107,0.64,0,0,0,0,0,11,0,0,0,0,0.314,92.22,118.74000000000001,0.93,0.13,1016,1.3,280,2.3000000000000003,0.0000,0.0000
2006,6,20,8,30,12,0.73,0.107,0.64,0,0,0,0,0,11,0,0,0,0,0.314,93.44,118.64,0.93,0.13,1016,1.3,281,2.3000000000000003,0.0000,0.0000
2006,6,20,9,0,11.9,0.72,0.108,0.64,0,0,0,0,0,11,0,0,0,0,0.314,94.09,117.73,0.93,0.13,1016,1.3,283,2.3000000000000003,0.0000,0.0000
2006,6,20,9,30,11.8,0.72,0.108,0.64,0,0,0,0,0,11,0,0,0,0,0.314,94.71000000000001,116.05,0.93,0.13,1016,1.3,286,2.2,0.0000,0.0000
2006,6,20,10,0,11.600000000000001,0.74,0.108,0.64,0,0,0,0,0,10.9,0,0,0,0,0.314,95.68,113.67,0.92,0.13,1016,1.3,290,2.2,0.0000,0.0000
2006,6,20,10,30,11.600000000000001,0.74,0.108,0.64,0,0,0,0,0,10.9,0,0,0,0,0.314,95.68,110.65,0.92,0.13,1016,1.3,294,2.1,0.0000,0.0000
2006,6,20,11,0,11.5,0.78,0.10400000000000001,0.64,0,0,0,0,0,10.8,0,0,0,0,0.313,95.76,107.08,0.92,0.13,1016,1.3,298,2,0.0000,0.0000
2006,6,20,11,30,11.5,0.78,0.10400000000000001,0.64,0,0,0,0,0,10.8,0,0,0,0,0.313,95.76,103.03,0.92,0.13,1016,1.3,302,1.8,0.0000,0.0000
2006,6,20,12,0,11.5,0.84,0.098,0.64,0,0,0,0,0,10.8,0,0,0,0,0.313,95.34,98.59,0.92,0.13,1016,1.4000000000000001,305,1.7000000000000002,0.0000,0.0000
2006,6,20,12,30,12,0.84,0.098,0.64,0,0,0,0,0,10.8,0,0,0,0,0.313,92.26,93.81,0.91,0.13,1016,1.4000000000000001,309,1.6,0.0000,0.0000
2006,6,20,13,0,12.5,0.91,0.094,0.64,12,80,15,0,0,11.200000000000001,12,80,0,15,0.313,91.86,88.41,0.91,0.13,1016,1.4000000000000001,313,1.5,0.0000,0.0000
2006,6,20,13,30,13.4,0.91,0.094,0.64,36,326,74,0,0,11.200000000000001,36,326,0,74,0.313,86.62,83.33,0.91,0.13,1016,1.4000000000000001,320,1.3,0.0000,0.0000
2006,6,20,14,0,14.3,0.99,0.089,0.64,53,510,160,0,0,11.8,53,510,0,160,0.313,84.88,77.91,0.91,0.13,1017,1.4000000000000001,327,1.2000000000000002,7.6604,5.8557
2006,6,20,14,30,15.3,0.99,0.089,0.64,66,623,255,0,0,11.8,66,623,0,255,0.313,79.60000000000001,72.32000000000001,0.91,0.13,1017,1.5,338,1,12.7794,9.8647
2006,6,20,15,0,16.2,1.09,0.082,0.64,73,715,357,0,0,12.3,73,715,0,357,0.313,77.78,66.59,0.9,0.13,1017,1.5,348,0.8,18.8113,14.6216
2006,6,20,15,30,17.5,1.09,0.082,0.64,81,773,459,0,0,12.3,81,773,0,459,0.312,71.65,60.76,0.9,0.13,1017,1.5,176,0.8,25.1906,19.6661
2006,6,20,16,0,18.7,1.1500000000000001,0.079,0.64,86,820,558,0,0,12.8,86,820,0,558,0.312,68.75,54.88,0.9,0.13,1017,1.5,3,0.7000000000000001,31.5945,24.7356
2006,6,20,16,30,19.900000000000002,1.1500000000000001,0.079,0.64,92,854,652,0,0,12.8,92,854,0,652,0.311,63.82,48.96,0.9,0.13,1017,1.5,168,0.7000000000000001,37.8070,29.6563
2006,6,20,17,0,21.1,1.2,0.076,0.64,95,883,740,0,0,13.100000000000001,95,883,0,740,0.311,60.09,43.04,0.9,0.13,1017,1.5,333,0.6000000000000001,43.6976,34.3227
2006,6,20,17,30,21.900000000000002,1.2,0.076,0.64,98,903,818,0,0,13.100000000000001,98,903,0,818,0.31,57.230000000000004,37.18,0.9,0.13,1017,1.5,311,0.8,48.9769,38.5060
2006,6,20,18,0,22.700000000000003,1.16,0.078,0.64,102,916,884,0,0,13.200000000000001,102,916,0,884,0.31,54.88,31.44,0.9,0.13,1018,1.5,288,1,53.4850,42.0788
2006,6,20,18,30,23.200000000000003,1.16,0.078,0.64,105,928,939,0,0,13.200000000000001,105,928,0,939,0.309,53.25,25.94,0.9,0.13,1018,1.5,283,1.2000000000000002,57.2527,45.0648
2006,6,20,19,0,23.700000000000003,1.1500000000000001,0.079,0.64,107,935,981,0,0,13.100000000000001,107,935,0,981,0.309,51.58,20.91,0.9,0.13,1018,1.5,277,1.5,60.1381,47.3515
2006,6,20,19,30,23.900000000000002,1.1500000000000001,0.079,0.64,108,940,1008,0,0,13.100000000000001,108,940,0,1008,0.309,50.92,16.830000000000002,0.9,0.13,1017,1.5,275,1.8,62.0028,48.8296
2006,6,20,20,0,24,1.1400000000000001,0.081,0.64,110,941,1021,0,0,13.100000000000001,110,941,0,1021,0.308,50.370000000000005,14.530000000000001,0.9,0.13,1017,1.5,274,2.1,62.8996,49.5404
2006,6,20,20,30,23.900000000000002,1.1400000000000001,0.081,0.64,110,941,1019,0,0,13.100000000000001,110,941,0,1019,0.308,50.67,14.88,0.91,0.13,1017,1.5,274,2.4000000000000004,62.7626,49.4318
2006,6,20,21,0,23.8,1.1,0.081,0.64,110,938,1003,0,0,12.9,110,938,0,1003,0.308,50.620000000000005,17.71,0.91,0.13,1017,1.5,274,2.7,61.6546,48.5534
2006,6,20,21,30,23.5,1.1,0.081,0.64,108,932,972,0,0,12.9,108,932,0,972,0.308,51.54,22.09,0.91,0.13,1017,1.5,275,2.9000000000000004,59.5184,46.8603
2006,6,20,22,0,23.3,1.06,0.081,0.64,107,922,926,0,0,12.8,107,922,0,926,0.308,51.64,27.27,0.91,0.13,1017,1.5,276,3.2,56.3652,44.3616
2006,6,20,22,30,22.8,1.06,0.081,0.64,104,910,868,0,0,12.8,104,910,0,868,0.307,53.22,32.84,0.91,0.13,1017,1.5,277,3.3000000000000003,52.3961,41.2161
2006,6,20,23,0,22.400000000000002,1.02,0.079,0.64,101,894,799,0,0,12.5,101,894,0,799,0.307,53.51,38.62,0.92,0.13,1016,1.5,278,3.4000000000000004,47.6924,37.4884
2006,6,20,23,30,21.8,1.02,0.079,0.64,97,873,719,0,0,12.5,97,873,0,719,0.307,55.5,44.51,0.92,0.13,1016,1.5,279,3.4000000000000004,42.2848,33.2034
2006,6,21,0,0,21.200000000000003,0.92,0.079,0.64,92,844,630,0,0,12.3,92,844,0,630,0.307,56.74,50.43,0.92,0.13,1016,1.5,280,3.4000000000000004,36.3373,28.4917
2006,6,21,0,30,20.400000000000002,0.92,0.079,0.64,87,811,536,1,0,12.3,87,811,1,536,0.307,59.6,56.34,0.92,0.13,1016,1.4000000000000001,281,3.3000000000000003,30.1384,23.5816
2006,6,21,1,0,19.6,0.88,0.075,0.64,79,768,437,1,0,12.100000000000001,79,768,1,437,0.307,62.03,62.21,0.92,0.13,1016,1.4000000000000001,282,3.2,23.7653,18.5365
2006,6,21,1,30,18.6,0.88,0.075,0.64,71,706,335,0,0,12.100000000000001,71,706,0,335,0.307,66.01,68.02,0.92,0.13,1016,1.4000000000000001,282,3,17.4473,13.5420
2006,6,21,2,0,17.6,0.8300000000000001,0.07200000000000001,0.64,60,626,236,0,0,12.100000000000001,60,626,0,236,0.307,70.13,73.72,0.92,0.13,1016,1.3,282,2.9000000000000004,11.6743,8.9916
2006,6,21,2,30,16.5,0.8300000000000001,0.07200000000000001,0.64,47,500,140,1,0,12.100000000000001,47,500,1,140,0.307,75.17,79.28,0.92,0.13,1016,1.3,281,2.6,6.6738,5.0902
2006,6,21,3,0,15.4,0.76,0.073,0.64,30,302,58,0,0,12.100000000000001,30,302,0,58,0.307,80.78,84.64,0.93,0.13,1016,1.3,280,2.4000000000000004,0.0000,0.0000
2006,6,21,3,30,14.8,0.76,0.073,0.64,0,0,0,1,0,12.100000000000001,0,0,1,0,0.307,83.94,89.54,0.93,0.13,1016,1.3,280,2.4000000000000004,0.0000,0.0000
2006,6,21,4,0,14.200000000000001,0.6900000000000001,0.079,0.64,0,0,0,0,0,11.9,0,0,0,0,0.307,85.95,95.02,0.93,0.13,1016,1.3,280,2.3000000000000003,0.0000,0.0000
2006,6,21,4,30,13.9,0.6900000000000001,0.079,0.64,0,0,0,0,0,11.9,0,0,0,0,0.307,87.64,99.72,0.93,0.13,1016,1.3,280,2.4000000000000004,0.0000,0.0000
2006,6,21,5,0,13.600000000000001,0.6900000000000001,0.078,0.64,0,0,0,0,0,11.600000000000001,0,0,0,0,0.306,87.79,104.07000000000001,0.93,0.13,1016,1.3,280,2.5,0.0000,0.0000
2006,6,21,5,30,13.4,0.6900000000000001,0.078,0.64,0,0,0,1,0,11.600000000000001,0,0,1,0,0.306,88.93,108.01,0.92,0.13,1016,1.3,279,2.5,0.0000,0.0000
2006,6,21,6,0,13.200000000000001,0.73,0.076,0.64,0,0,0,0,0,11.4,0,0,0,0,0.306,88.84,111.45,0.92,0.13,1016,1.4000000000000001,279,2.5,0.0000,0.0000
2006,6,21,6,30,13.100000000000001,0.73,0.076,0.64,0,0,0,0,0,11.4,0,0,0,0,0.306,89.42,114.32000000000001,0.92,0.13,1016,1.4000000000000001,279,2.5,0.0000,0.0000
2006,6,21,7,0,12.9,0.76,0.075,0.64,0,0,0,1,0,11.200000000000001,0,0,1,0,0.305,89.58,116.53,0.92,0.13,1016,1.4000000000000001,280,2.5,0.0000,0.0000
2006,6,21,7,30,12.8,0.76,0.075,0.64,0,0,0,0,0,11.200000000000001,0,0,0,0,0.305,90.07000000000001,118.02,0.92,0.13,1015,1.4000000000000001,283,2.4000000000000004,0.0000,0.0000
2006,6,21,8,0,12.600000000000001,0.78,0.073,0.64,0,0,0,0,0,11.100000000000001,0,0,0,0,0.305,90.36,118.73,0.91,0.13,1015,1.4000000000000001,286,2.3000000000000003,0.0000,0.0000
2006,6,21,8,30,12.5,0.78,0.073,0.64,0,0,0,1,0,11.100000000000001,0,0,1,0,0.306,90.95,118.64,0.91,0.13,1015,1.5,292,2.2,0.0000,0.0000
2006,6,21,9,0,12.5,0.81,0.073,0.64,0,0,0,0,0,11,0,0,0,0,0.306,90.47,117.73,0.91,0.13,1015,1.5,298,2.1,0.0000,0.0000
2006,6,21,9,30,12.4,0.81,0.073,0.64,0,0,0,0,0,11,0,0,0,0,0.306,91.07000000000001,116.06,0.91,0.13,1015,1.5,310,1.9000000000000001,0.0000,0.0000
2006,6,21,10,0,12.4,0.88,0.07,0.64,0,0,0,0,0,11,0,0,0,0,0.306,91.35000000000001,113.69,0.91,0.13,1015,1.5,323,1.8,0.0000,0.0000
2006,6,21,10,30,12.700000000000001,0.88,0.07,0.64,0,0,0,0,0,11,0,0,0,0,0.307,89.57000000000001,110.67,0.9,0.13,1015,1.4000000000000001,335,1.7000000000000002,0.0000,0.0000
2006,6,21,11,0,12.9,0.98,0.064,0.64,0,0,0,0,0,11,0,0,0,0,0.307,88.23,107.10000000000001,0.9,0.13,1015,1.4000000000000001,348,1.7000000000000002,0.0000,0.0000
2006,6,21,11,30,13.100000000000001,0.98,0.064,0.64,0,0,0,1,0,11,0,0,1,0,0.308,87.09,103.06,0.89,0.13,1015,1.4000000000000001,350,1.7000000000000002,0.0000,0.0000
2006,6,21,12,0,13.4,1.1,0.059000000000000004,0.64,0,0,0,0,0,10.9,0,0,0,0,0.308,84.9,98.62,0.89,0.13,1015,1.4000000000000001,352,1.7000000000000002,0.0000,0.0000
2006,6,21,12,30,14,1.1,0.059000000000000004,0.64,0,0,0,0,0,10.9,0,0,0,0,0.308,81.74,93.84,0.89,0.13,1016,1.4000000000000001,349,1.6,0.0000,0.0000
